Open,High,Low,Close,Adj Close,Volume,Upper,Lower,Middle,RSI,ADX,Signal,Ticker
7.2278571128845215,7.327499866485596,7.214285850524902,7.307857036590576,6.186827182769775,507460800,7.307857036590576,6.85892915725708,7.083393096923828,53.30618971551466,19.90732463252758,0,AAPL
7.348214149475098,7.482142925262451,7.337500095367432,7.463929176330566,6.318957805633545,550093600,7.463929176330566,6.85892915725708,7.161429166793823,58.50722519601603,19.396543368373596,0,AAPL
7.497499942779541,7.5296430587768555,7.419285774230957,7.458929061889648,6.314724922180176,566546400,7.463929176330566,6.85892915725708,7.161429166793823,58.283243022749076,19.229479651445036,0,AAPL
7.4621429443359375,7.495357036590576,7.42642879486084,7.476070880889893,6.329237461090088,372052800,7.476070880889893,6.85892915725708,7.167500019073486,58.86465073183461,19.07434905715423,0,AAPL
7.474286079406738,7.5328569412231445,7.451070785522461,7.525356769561768,6.370963096618652,366041200,7.525356769561768,6.85892915725708,7.192142963409424,60.56636796189775,19.18618183214252,0,AAPL
7.67642879486084,7.846428871154785,7.6653571128845215,7.819643020629883,6.620105266571045,899620400,7.819643020629883,6.932857036590576,7.3762500286102295,68.85213253436228,20.877380719269855,0,AAPL
7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,6.624035835266113,429889600,7.824285984039307,6.932857036590576,7.378571510314941,68.96293678026615,22.5017239839266,0,AAPL
7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.743165493011475,920259200,7.965000152587891,6.968571186065674,7.466785669326782,72.19165722389764,24.622104485228785,0,AAPL
7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.798192977905273,596218000,8.029999732971191,6.968571186065674,7.499285459518433,73.55992144698656,26.644814291283467,0,AAPL
7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.818148136138916,405700400,8.053570747375488,7.0378570556640625,7.545713901519775,74.05839723854464,28.525415404617053,0,AAPL
8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.851408004760742,416323600,8.092857360839844,7.0378570556640625,7.565357208251953,74.90753028543892,30.53425051282869,0,AAPL
8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.767958164215088,493502800,8.092857360839844,7.0378570556640625,7.565357208251953,68.82073338540104,30.475937052470474,0,AAPL
8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.78640079498291,446908000,8.092857360839844,7.0378570556640625,7.565357208251953,69.41230457979695,30.421788839280698,0,AAPL
8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.776423931121826,450956800,8.092857360839844,7.0378570556640625,7.565357208251953,68.65342380250137,30.62549969834948,0,AAPL
8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.792449474334717,342109600,8.092857360839844,7.0378570556640625,7.565357208251953,69.23518485381956,30.587335927683252,0,AAPL
8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.719882488250732,559445600,8.092857360839844,7.0378570556640625,7.565357208251953,63.48906363484629,30.07775008586608,0,AAPL
7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.795474052429199,456419600,8.092857360839844,7.0378570556640625,7.565357208251953,66.5988017160816,29.240980254704766,0,AAPL
8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.904623031616211,602431200,8.15571403503418,7.166429042816162,7.661071538925171,70.50535637026572,29.062111034141644,0,AAPL
8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.935161590576172,597780400,8.19178581237793,7.214285850524902,7.703035831451416,71.50936700524481,29.175522931116372,0,AAPL
8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.852921485900879,542284400,8.19178581237793,7.307857036590576,7.749821424484253,65.08398808200205,28.827665568259555,0,AAPL
8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.981424808502197,640875200,8.246429443359375,7.458929061889648,7.852679252624512,69.66981156544043,28.7159737656146,0,AAPL
8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.026472568511963,540744400,8.299642562866211,7.458929061889648,7.87928581237793,71.1027219279372,29.008054155222727,0,AAPL
8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.131089210510254,527310000,8.423213958740234,7.476070880889893,7.9496424198150635,74.156133332368,29.92070082936807,0,AAPL
8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.105388641357422,430659600,8.423213958740234,7.525356769561768,7.974285364151001,72.13947598375206,30.768158455360172,0,AAPL
8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.134716987609863,603145200,8.427499771118164,7.819643020629883,8.123571395874023,73.04049766887704,31.901983143292306,0,AAPL
8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.210911750793457,684507600,8.517499923706055,7.824285984039307,8.17089295387268,75.27741580747967,32.954820353515,0,AAPL
8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.242659091949463,447017200,8.555000305175781,7.9375,8.24625015258789,76.16484423737448,34.21135853153864,0,AAPL
8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.274707317352295,628502000,8.592857360839844,7.9375,8.265178680419922,77.06005972591412,35.62926058490912,0,AAPL
8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.255054473876953,572989200,8.592857360839844,7.9375,8.265178680419922,75.1949999694333,36.64352134789291,0,AAPL
8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.310689926147461,334182800,8.635356903076172,7.9375,8.286428451538086,76.89940219939882,37.64421754902999,0,AAPL
8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.3258056640625,333026400,8.653214454650879,7.9375,8.29535722732544,77.35476665919312,38.771858133680915,0,AAPL
8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.330040454864502,306210800,8.65821361541748,7.9375,8.29785680770874,77.48854914849942,39.43848174321864,0,AAPL
8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.428606986999512,404076400,8.774642944335938,7.9375,8.356071472167969,80.39369651693737,40.570868219180916,0,AAPL
8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.526268482208252,376784800,8.890000343322754,7.9375,8.413750171661377,82.76671200050374,42.06178698606508,0,AAPL
8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.480311393737793,750545600,8.890000343322754,7.9375,8.413750171661377,77.98334392843076,43.689965722260176,0,AAPL
8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.470331192016602,566924400,8.890000343322754,8.026785850524902,8.458393096923828,76.94367251544188,43.88803817119774,0,AAPL
8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.39534854888916,738326400,8.890000343322754,8.094642639160156,8.492321491241455,69.44996211991362,44.284264158260214,0,AAPL
9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,7.83769416809082,982391200,9.257857322692871,8.094642639160156,8.676249980926514,81.12714977963661,45.82945550896507,0,AAPL
9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,8.056906700134277,793424800,9.516785621643066,8.094642639160156,8.805714130401611,84.32471754308473,47.68250073012671,0,AAPL
9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,8.188738822937012,796955600,9.672499656677246,8.246429443359375,8.95946455001831,85.87465524961596,49.67308825946356,0,AAPL
9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.148518562316895,479068800,9.672499656677246,8.299642562866211,8.986071109771729,83.17300782582909,51.53437739264514,0,AAPL
9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,7.9229607582092285,709343600,9.672499656677246,8.39285659790039,9.032678127288818,69.89108200481112,51.018860415261024,0,AAPL
9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.909658432006836,758402400,9.672499656677246,8.39285659790039,9.032678127288818,69.18930503137744,49.57620644686405,0,AAPL
9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,8.122517585754395,558840800,9.672499656677246,8.427499771118164,9.049999713897705,73.73389018202965,48.86993756723958,0,AAPL
9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,7.894237041473389,542463600,9.672499656677246,8.517499923706055,9.09499979019165,63.00137198728344,47.987548597106745,0,AAPL
9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,8.053279876708984,454342000,9.672499656677246,8.555000305175781,9.113749980926514,66.644121472806,47.16818741055482,0,AAPL
9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,7.821371078491211,723819600,9.672499656677246,8.569643020629883,9.121071338653564,57.71999939591856,45.063538123909446,0,AAPL
9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,7.740033149719238,883103200,9.672499656677246,8.569643020629883,9.121071338653564,54.94128983290598,41.947235608382286,0,AAPL
9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,7.445541858673096,1285860800,9.672499656677246,8.635356903076172,9.153928279876709,46.25781794540861,42.709621983676,0,AAPL
8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.1313910484313965,1676018400,9.672499656677246,8.42357063293457,9.048035144805908,39.14953400500903,43.41755218930587,0,AAPL
8.9375,9.094642639160156,8.876070976257324,9.071070671081543,7.679563999176025,984306400,9.672499656677246,8.42357063293457,9.048035144805908,52.783904517229495,43.09875913729962,0,AAPL
8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.7560648918151855,848906800,9.672499656677246,8.42357063293457,9.048035144805908,54.32203422809224,42.218565574201556,0,AAPL
9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,7.924476146697998,654379600,9.672499656677246,8.42357063293457,9.048035144805908,57.59702035283,41.04895567453087,0,AAPL
9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.811692237854004,599712400,9.672499656677246,8.42357063293457,9.048035144805908,54.765320411202346,40.111326894221484,0,AAPL
9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.674421310424805,759362800,9.672499656677246,8.42357063293457,9.048035144805908,51.44969870625263,39.66809659037459,0,AAPL
9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,7.686518669128418,762834800,9.672499656677246,8.42357063293457,9.048035144805908,51.72700521846061,39.36354203004348,0,AAPL
9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,7.630282878875732,782678400,9.672499656677246,8.42357063293457,9.048035144805908,50.2886592424005,38.77792168668724,0,AAPL
8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.508730888366699,1025726800,9.672499656677246,8.42357063293457,9.048035144805908,47.23175577049854,38.585524084013436,0,AAPL
8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.188838005065918,1282915200,9.672499656677246,8.42357063293457,9.048035144805908,40.29025091853849,38.906610616204595,0,AAPL
8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.326714515686035,1223891200,9.625,8.42357063293457,9.024285316467285,44.10328324651445,39.457588208964616,0,AAPL
8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.4609599113464355,754238800,9.59428596496582,8.42357063293457,9.008928298950195,47.61130854078174,39.120462327645974,0,AAPL
8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.414398193359375,1048006400,9.59428596496582,8.42357063293457,9.008928298950195,46.520763312721186,39.32204007053871,0,AAPL
8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.380834579467773,850654000,9.59428596496582,8.42357063293457,9.008928298950195,45.70807636137164,38.84453908873632,0,AAPL
8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.660214900970459,666282400,9.512499809265137,8.42357063293457,8.968035221099854,53.05923034378477,38.18688202991333,0,AAPL
9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,7.76694393157959,815614800,9.512499809265137,8.42357063293457,8.968035221099854,55.536175283503184,36.92016493442101,0,AAPL
9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,7.88637638092041,876472800,9.360357284545898,8.42357063293457,8.891963958740234,58.19448014680003,35.02947320553641,0,AAPL
9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.980713844299316,688548000,9.426786422729492,8.42357063293457,8.925178527832031,60.21765479167583,33.27383088585786,0,AAPL
9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.955617427825928,650106800,9.426786422729492,8.42357063293457,8.925178527832031,59.39417634057326,31.55741076178666,0,AAPL
9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.739126682281494,758304400,9.426786422729492,8.42357063293457,8.925178527832031,52.69919646445634,30.502452154343423,0,AAPL
9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.587346076965332,886942000,9.426786422729492,8.491429328918457,8.959107875823975,48.565758328779886,29.87611118211985,0,AAPL
9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.538664817810059,1000770400,9.426786422729492,8.491429328918457,8.959107875823975,47.28480206312114,29.69356950511144,0,AAPL
8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.353321552276611,854630000,9.426786422729492,8.491429328918457,8.959107875823975,42.67004539492122,29.769276707782804,0,AAPL
8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.57434606552124,776356000,9.426786422729492,8.491429328918457,8.959107875823975,49.05516143851665,29.862560408906166,0,AAPL
8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.665051460266113,545759200,9.426786422729492,8.491429328918457,8.959107875823975,51.44522105144378,29.505936638537055,0,AAPL
9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.688334941864014,602960400,9.426786422729492,8.491429328918457,8.959107875823975,52.06678299187348,28.41105045644307,0,AAPL
9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.851910591125488,585074000,9.426786422729492,8.491429328918457,8.959107875823975,56.299711248979634,27.296051354209713,0,AAPL
9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.080487251281738,783678000,9.54464340209961,8.491429328918457,9.018036365509033,61.42605831992134,25.46163027648321,0,AAPL
9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.22017765045166,872855200,9.709643363952637,8.491429328918457,9.100536346435547,64.19060962298153,24.33682283020188,0,AAPL
9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.28669548034668,784621600,9.788213729858398,8.65428638458252,9.221250057220459,65.46004900258978,23.517379040662583,0,AAPL
9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.168777465820312,776490400,9.788213729858398,8.685713768005371,9.236963748931885,61.31068319529245,23.173154528504682,0,AAPL
9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.280044555664062,717262000,9.788213729858398,8.685713768005371,9.236963748931885,63.65198009605998,22.85351748150092,0,AAPL
9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.19296646118164,768457200,9.788213729858398,8.685713768005371,9.236963748931885,60.56307814672244,22.004215374300305,0,AAPL
9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,8.133402824401855,714277200,9.788213729858398,8.685713768005371,9.236963748931885,58.47282893472083,21.215577703328307,0,AAPL
9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,8.063861846923828,549942400,9.788213729858398,8.685713768005371,9.236963748931885,56.04089829618385,20.119713491710293,0,AAPL
9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.112236022949219,584948000,9.788213729858398,8.685713768005371,9.236963748931885,57.36919541890264,18.897389094553663,0,AAPL
9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.745479106903076,1133344800,9.788213729858398,8.685713768005371,9.236963748931885,46.0168411216649,18.713387990911105,0,AAPL
9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.605185031890869,739452000,9.788213729858398,8.685713768005371,9.236963748931885,42.54841485271428,19.009885904441315,0,AAPL
9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.512966632843018,1022896000,9.788213729858398,8.685713768005371,9.236963748931885,40.3931981793064,19.933170460941284,0,AAPL
8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.466403484344482,693842800,9.788213729858398,8.685713768005371,9.236963748931885,39.31047883360714,20.792321579097038,0,AAPL
8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,7.517500877380371,615235600,9.788213729858398,8.685713768005371,9.236963748931885,41.17399201449935,21.248984636524234,0,AAPL
8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,7.82106876373291,654556000,9.788213729858398,8.685713768005371,9.236963748931885,50.832821116491886,20.66773779028906,0,AAPL
9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.803532123565674,738144400,9.788213729858398,8.819286346435547,9.303750038146973,50.31882936042516,19.512667375139216,0,AAPL
9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,7.849793434143066,433322400,9.788213729858398,8.819286346435547,9.303750038146973,51.70612282187044,18.44010198964293,0,AAPL
9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.779343605041504,562878400,9.788213729858398,8.819286346435547,9.303750038146973,49.4419099464877,17.145320034756462,0,AAPL
9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.61334753036499,1190924000,9.788213729858398,8.819286346435547,9.303750038146973,44.49754621629879,17.061704692055283,0,AAPL
8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.641467571258545,812047600,9.788213729858398,8.819286346435547,9.303750038146973,45.49194806291143,16.984061873832758,0,AAPL
8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.602763652801514,824866000,9.788213729858398,8.819286346435547,9.303750038146973,44.315117516649124,17.124677720277024,0,AAPL
9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.555902481079102,1039858400,9.788213729858398,8.819286346435547,9.303750038146973,42.8688953945669,17.255249577689558,0,AAPL
8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.425283432006836,1024478000,9.780357360839844,8.770713806152344,9.275535583496094,39.044338982172995,18.393108234786258,0,AAPL
8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.616069793701172,1074950800,9.780357360839844,8.770713806152344,9.275535583496094,46.545845387991776,18.870518438592416,0,AAPL
9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,7.687123775482178,1185671200,9.677499771118164,8.770713806152344,9.224106788635254,49.0601505592713,17.608267049392825,0,AAPL
9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,7.8316497802734375,645318800,9.60714340209961,8.770713806152344,9.188928604125977,53.818407039483,16.43617647370749,0,AAPL
9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,7.859466552734375,533388800,9.58214282989502,8.770713806152344,9.176428318023682,54.695554723702685,15.400744943115466,0,AAPL
9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.8395094871521,420551600,9.58214282989502,8.770713806152344,9.176428318023682,53.904575155665825,14.439272807565729,0,AAPL
9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.984643936157227,584771600,9.431428909301758,8.770713806152344,9.10107135772705,58.59445418030774,14.226918841603236,0,AAPL
9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,7.8903093338012695,519985200,9.431428909301758,8.770713806152344,9.10107135772705,54.69878752496166,14.192922643849668,0,AAPL
9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.804136276245117,643806800,9.431428909301758,8.770713806152344,9.10107135772705,51.34093760601988,13.443482934629483,0,AAPL
9.13892936706543,9.274999618530273,9.103570938110352,9.1875,7.778135299682617,448210000,9.431428909301758,8.770713806152344,9.10107135772705,50.33677525640072,12.549233045753558,0,AAPL
9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,7.917215824127197,428055600,9.431428909301758,8.770713806152344,9.10107135772705,55.36550428975755,12.178407848760148,0,AAPL
9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.919633388519287,417653600,9.431428909301758,8.770713806152344,9.10107135772705,55.44999287145595,11.939642903432773,0,AAPL
9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,7.951383113861084,420375200,9.431428909301758,8.770713806152344,9.10107135772705,56.610871426107956,11.883914582694059,0,AAPL
9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,7.91268253326416,289097200,9.431428909301758,8.770713806152344,9.10107135772705,54.73832609827721,11.832166856293824,0,AAPL
9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,7.864001750946045,444897600,9.431428909301758,8.770713806152344,9.10107135772705,52.390924445191125,11.16459337415644,0,AAPL
9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.914194583892822,303128000,9.431428909301758,8.770713806152344,9.10107135772705,54.554873052335054,10.674523837206138,0,AAPL
9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.843440532684326,451920000,9.431428909301758,8.770713806152344,9.10107135772705,51.03352256873501,10.035863692489718,0,AAPL
9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,7.564669609069824,620054400,9.431428909301758,8.770713806152344,9.10107135772705,40.061186367329285,10.795986750111378,0,AAPL
8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.613046646118164,534920400,9.431428909301758,8.770713806152344,9.10107135772705,42.37655086210054,12.012114192417636,0,AAPL
8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.53171443939209,354869200,9.431428909301758,8.770713806152344,9.10107135772705,39.60647973179659,13.141375388844876,0,AAPL
8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.487568378448486,318430000,9.431428909301758,8.84428596496582,9.137857437133789,38.1488899504777,14.526893404078672,0,AAPL
8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.618488311767578,422640400,9.431428909301758,8.84428596496582,9.137857437133789,44.65425406440916,14.712208278107642,0,AAPL
9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.6517462730407715,339696000,9.431428909301758,8.84428596496582,9.137857437133789,46.20223672430203,14.875228492775246,0,AAPL
9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.555294990539551,426706000,9.431428909301758,8.84428596496582,9.137857437133789,42.49059772248715,15.489020334349673,0,AAPL
8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.548040866851807,384230000,9.431428909301758,8.84428596496582,9.137857437133789,42.215810945153066,15.947999527709998,0,AAPL
